date,open,high,low,close
2005-02-16,1210.27,1213.27,1203.27,1210.27
2005-02-17,1210.52,1211.77,1200.52,1200.77
2005-02-18,1201.02,1203.52,1197.27,1202.02
2005-02-22,1201.27,1203.02,1183.77,1184.52
2005-02-23,1184.77,1193.77,1183.27,1192.52
2005-02-24,1192.52,1201.27,1187.77,1200.52
2005-02-25,1200.52,1213.02,1199.52,1211.77
2005-02-28,1211.77,1214.52,1198.02,1203.77
2005-03-01,1204.27,1213.02,1202.77,1209.77
2005-03-02,1210.02,1216.77,1203.77,1209.27
2005-03-03,1209.52,1216.52,1204.27,1209.77
2005-03-04,1209.77,1225.52,1209.02,1224.02
2005-03-07,1225.52,1229.51,1223.02,1225.02
2005-03-08,1225.52,1226.27,1218.27,1220.27
2005-03-09,1220.52,1223.77,1206.27,1206.77
2005-03-10,1210.77,1216.02,1205.27,1213.77
2005-03-11,1215.27,1218.27,1202.27,1205.27
2005-03-14,1205.52,1212.27,1203.52,1211.77
2005-03-15,1212.02,1216.02,1201.52,1202.52
2005-03-16,1202.27,1206.02,1189.27,1191.77
2005-03-17,1192.27,1197.77,1190.02,1193.77
2005-03-18,1194.02,1196.77,1186.27,1190.52
2005-03-21,1191.27,1193.27,1182.27,1186.02
2005-03-22,1186.02,1193.52,1171.78,1174.03
2005-03-23,1172.78,1180.02,1168.53,1174.28
2005-03-24,1174.53,1184.02,1174.28,1175.28
2005-03-28,1175.78,1183.27,1175.78,1177.27
2005-03-29,1177.52,1183.02,1166.53,1169.78
2005-03-30,1169.78,1185.52,1168.78,1185.27
2005-03-31,1185.27,1188.02,1181.77,1183.77
2005-04-01,1183.02,1193.27,1172.28,1177.52
2005-04-04,1177.02,1181.77,1170.53,1179.52
2005-04-05,1179.77,1186.77,1178.27,1185.02
2005-04-06,1184.52,1192.77,1183.77,1189.02
2005-04-07,1189.02,1195.52,1186.02,1195.02
2005-04-08,1195.02,1195.27,1182.52,1183.27
2005-04-11,1182.52,1187.02,1181.02,1183.52
2005-04-12,1183.52,1193.02,1172.78,1189.77
2005-04-13,1189.52,1190.27,1173.28,1175.78
2005-04-14,1175.53,1178.27,1159.78,1160.28
2005-04-15,1160.03,1163.78,1142.78,1143.28
2005-04-18,1143.78,1151.28,1135.53,1146.53
2005-04-19,1146.78,1156.78,1146.28,1155.53
2005-04-20,1157.53,1159.53,1136.53,1139.53
2005-04-21,1139.03,1163.53,1137.53,1161.28
2005-04-22,1160.78,1161.03,1143.53,1157.03
2005-04-25,1156.78,1166.03,1155.28,1163.78
2005-04-26,1164.03,1165.78,1152.28,1153.53
2005-04-27,1152.78,1161.28,1145.03,1157.03
2005-04-28,1157.28,1158.28,1142.28,1142.78
2005-04-29,1143.78,1159.28,1140.03,1158.28
2005-05-02,1157.53,1164.28,1155.28,1163.28
2005-05-03,1163.78,1168.53,1157.03,1165.78
2005-05-04,1165.53,1177.52,1162.53,1175.03
2005-05-05,1175.28,1179.77,1167.28,1174.78
2005-05-06,1174.28,1182.02,1170.78,1171.03
2005-05-09,1172.28,1180.52,1169.78,1178.02
2005-05-10,1178.02,1178.27,1163.28,1165.53
2005-05-11,1165.78,1173.28,1157.78,1172.28
2005-05-12,1171.78,1175.03,1158.28,1159.03
2005-05-13,1160.03,1165.28,1146.53,1156.53
2005-05-16,1156.53,1167.53,1154.53,1166.78
2005-05-17,1166.78,1176.03,1160.53,1175.03
2005-05-18,1174.78,1189.27,1172.03,1186.52
2005-05-19,1186.52,1192.52,1185.02,1191.02
2005-05-20,1191.27,1192.77,1185.77,1190.02
2005-05-23,1190.52,1198.77,1189.02,1196.02
2005-05-24,1196.02,1196.52,1190.27,1193.52
2005-05-25,1192.02,1193.52,1186.02,1192.27
2005-05-26,1192.02,1200.02,1191.52,1197.77
2005-05-27,1197.77,1200.27,1195.77,1200.02
2005-05-31,1199.77,1201.77,1191.27,1192.02
2005-06-01,1192.27,1206.77,1191.52,1201.02
2005-06-02,1201.27,1205.52,1198.27,1205.02
2005-06-03,1204.77,1206.77,1194.52,1198.27
2005-06-06,1198.02,1199.27,1192.77,1197.77
2005-06-07,1197.77,1209.52,1197.27,1198.77
2005-06-08,1199.02,1203.27,1193.27,1200.77
2005-06-09,1200.52,1207.52,1196.02,1205.77
2005-06-10,1205.52,1208.52,1197.27,1203.77
2005-06-13,1203.77,1212.27,1199.52,1207.27
2005-06-14,1207.02,1213.27,1205.02,1209.77
2005-06-15,1209.52,1214.02,1203.27,1211.52
2005-06-16,1211.52,1217.52,1210.02,1215.52
2005-06-17,1215.52,1225.02,1215.02,1220.27
2005-06-20,1220.27,1224.27,1215.02,1219.77
2005-06-21,1219.77,1222.27,1216.02,1220.77
2005-06-22,1220.77,1224.77,1215.77,1220.77
2005-06-23,1221.02,1222.27,1203.52,1203.77
2005-06-24,1203.77,1206.02,1193.02,1195.52
2005-06-27,1195.27,1199.02,1192.27,1196.02
2005-06-28,1195.77,1207.02,1195.52,1206.52
2005-06-29,1206.52,1208.52,1201.77,1202.77
2005-06-30,1202.77,1207.52,1193.77,1195.27
2005-07-01,1195.52,1202.02,1195.02,1199.77
2005-07-05,1199.77,1210.52,1195.27,1208.77
2005-07-06,1208.52,1210.52,1197.77,1198.27
2005-07-07,1198.02,1203.02,1170.53,1202.52
2005-07-08,1202.52,1217.02,1200.52,1216.27
2005-07-11,1216.27,1224.52,1215.27,1223.27
2005-07-12,1223.02,1229.51,1219.52,1225.27
2005-07-13,1225.52,1228.27,1222.52,1227.77
2005-07-14,1227.52,1237.26,1226.77,1231.51
2005-07-15,1231.01,1233.26,1226.27,1231.01
2005-07-18,1230.26,1231.26,1223.77,1226.27
2005-07-19,1226.27,1233.76,1226.27,1233.01
2005-07-20,1231.51,1239.76,1225.27,1236.26
2005-07-21,1238.01,1245.76,1226.77,1229.76
2005-07-22,1229.01,1237.76,1227.02,1236.76
2005-07-25,1236.51,1241.51,1230.26,1233.76
2005-07-26,1233.76,1237.26,1231.26,1234.76
2005-07-27,1234.76,1240.26,1232.01,1239.51
2005-07-28,1239.26,1248.01,1238.01,1246.76
2005-07-29,1246.76,1248.51,1236.26,1236.51
2005-08-01,1239.01,1241.76,1235.51,1237.26
2005-08-02,1237.01,1247.26,1236.76,1244.76
2005-08-03,1244.51,1248.26,1242.01,1247.51
2005-08-04,1247.51,1248.26,1236.26,1237.76
2005-08-05,1238.01,1240.76,1227.02,1229.51
2005-08-08,1229.51,1234.26,1224.02,1227.02
2005-08-09,1226.52,1236.01,1225.27,1234.01
2005-08-10,1233.76,1245.01,1228.02,1233.51
2005-08-11,1233.26,1240.26,1229.76,1238.26
2005-08-12,1238.01,1238.26,1227.02,1230.76
2005-08-15,1230.51,1238.26,1227.52,1237.26
2005-08-16,1237.01,1238.76,1219.77,1221.27
2005-08-17,1221.27,1227.52,1218.02,1221.27
2005-08-18,1221.27,1224.52,1216.52,1220.77
2005-08-19,1220.52,1227.02,1219.77,1223.52
2005-08-22,1223.02,1230.76,1217.27,1223.77
2005-08-23,1223.02,1224.77,1215.27,1221.27
2005-08-24,1220.77,1225.52,1208.77,1209.77
2005-08-25,1209.02,1214.77,1208.27,1213.27
2005-08-26,1213.52,1215.02,1204.52,1205.77
2005-08-29,1203.27,1215.52,1193.77,1214.27
2005-08-30,1214.27,1214.77,1201.27,1208.27
2005-08-31,1208.27,1224.02,1204.52,1221.27
2005-09-01,1222.02,1228.51,1216.27,1221.52
2005-09-02,1221.52,1226.02,1217.27,1219.52
2005-09-06,1219.27,1234.76,1219.02,1234.01
2005-09-07,1234.01,1241.76,1231.01,1241.76
2005-09-08,1241.26,1242.51,1235.51,1238.01
2005-09-09,1237.76,1250.01,1237.26,1248.26
2005-09-12,1248.51,1250.76,1245.01,1246.26
2005-09-13,1245.76,1246.51,1237.26,1238.76
2005-09-14,1238.51,1242.01,1231.76,1234.26
2005-09-15,1234.26,1238.26,1230.51,1233.26
2005-09-16,1233.26,1244.51,1232.51,1242.01
2005-09-19,1242.26,1242.76,1233.01,1237.76
2005-09-20,1237.76,1242.76,1225.27,1227.27
2005-09-21,1227.27,1229.26,1214.02,1215.77
2005-09-22,1215.77,1222.52,1210.52,1219.52
2005-09-23,1219.27,1224.52,1214.77,1220.27
2005-09-26,1223.77,1228.76,1216.52,1221.27
2005-09-27,1221.27,1225.77,1215.77,1221.52
2005-09-28,1221.52,1226.77,1217.27,1222.52
2005-09-29,1222.27,1234.26,1216.02,1231.51
2005-09-30,1231.26,1235.76,1229.76,1234.01
2005-10-03,1235.01,1238.76,1229.51,1231.51
2005-10-04,1231.26,1235.26,1216.27,1216.52
2005-10-05,1216.52,1218.27,1199.77,1200.52
2005-10-06,1200.52,1206.77,1185.52,1196.77
2005-10-07,1196.52,1204.52,1194.77,1199.77
2005-10-10,1199.27,1204.27,1189.27,1189.77
2005-10-11,1190.02,1197.77,1186.77,1188.27
2005-10-12,1189.02,1194.77,1177.02,1178.27
2005-10-13,1178.77,1184.27,1171.53,1177.77
2005-10-14,1178.27,1191.27,1178.27,1189.77
2005-10-17,1189.52,1195.52,1186.02,1194.02
2005-10-18,1194.02,1196.52,1180.52,1181.27
2005-10-19,1182.02,1200.77,1173.53,1200.27
2005-10-20,1198.77,1200.77,1175.03,1179.27
2005-10-21,1179.52,1189.77,1175.53,1183.52
2005-10-24,1183.52,1203.02,1183.02,1202.27
2005-10-25,1201.77,1204.52,1191.52,1198.77
2005-10-26,1198.52,1207.02,1193.52,1195.77
2005-10-27,1195.27,1195.77,1180.52,1182.27
2005-10-28,1181.27,1201.02,1179.27,1199.52
2005-10-31,1199.52,1214.27,1199.27,1209.52
2005-11-01,1205.02,1210.27,1202.77,1206.02
2005-11-02,1206.02,1218.27,1202.27,1217.77
2005-11-03,1217.77,1227.52,1215.77,1223.52
2005-11-04,1223.27,1225.52,1216.27,1221.77
2005-11-07,1222.27,1226.77,1219.02,1222.52
2005-11-08,1222.27,1224.27,1218.27,1222.52
2005-11-09,1222.27,1229.26,1218.52,1223.52
2005-11-10,1223.27,1235.26,1217.02,1233.51
2005-11-11,1233.51,1238.51,1232.26,1237.76
2005-11-14,1237.76,1240.01,1233.76,1237.01
2005-11-15,1236.76,1240.76,1228.27,1232.26
2005-11-16,1232.26,1235.01,1229.01,1234.51
2005-11-17,1234.26,1246.01,1233.51,1245.01
2005-11-18,1244.76,1252.01,1242.26,1250.01
2005-11-21,1250.01,1258.01,1248.26,1256.76
2005-11-22,1256.51,1263.76,1252.76,1261.76
2005-11-23,1261.51,1272.76,1260.51,1268.26
2005-11-24,1268.26,1268.26,1265.51,1267.26
2005-11-25,1267.26,1270.51,1265.76,1269.76
2005-11-28,1269.51,1272.76,1258.51,1260.76
2005-11-29,1260.51,1267.76,1258.51,1259.01
2005-11-30,1259.01,1262.76,1250.26,1250.76
2005-12-01,1252.76,1267.76,1251.51,1264.26
2005-12-02,1264.76,1268.01,1262.26,1265.76
2005-12-05,1265.76,1266.76,1258.76,1263.26
2005-12-06,1263.26,1274.26,1262.76,1265.26
2005-12-07,1265.51,1267.01,1253.26,1257.76
2005-12-08,1265.26,1272.51,1259.01,1264.51
2005-12-09,1263.51,1272.26,1262.01,1267.26
2005-12-12,1268.26,1273.51,1263.51,1269.01
2005-12-13,1269.26,1281.25,1267.01,1276.76
2005-12-14,1277.26,1284.75,1273.01,1281.75
2005-12-15,1281.75,1283.5,1275.26,1277.51
2005-12-16,1277.26,1284.25,1273.51,1274.01
2005-12-19,1275.01,1279.51,1266.51,1267.26
2005-12-20,1267.51,1271.76,1264.51,1267.76
2005-12-21,1267.76,1276.76,1266.51,1269.76
2005-12-22,1269.01,1275.76,1268.76,1275.26
2005-12-23,1275.51,1277.51,1272.76,1276.26
2005-12-27,1276.76,1280.76,1262.26,1263.76
2005-12-28,1263.26,1268.01,1262.76,1265.01
2005-12-29,1265.01,1267.51,1258.26,1259.76
2005-12-30,1260.01,1261.26,1251.01,1254.51
2006-01-03,1255.01,1277.26,1251.26,1274.51
2006-01-04,1274.26,1282.0,1270.51,1280.26
2006-01-05,1280.26,1283.0,1275.51,1281.0
2006-01-06,1281.0,1292.75,1280.01,1291.5
2006-01-09,1291.0,1297.25,1290.0,1294.75
2006-01-10,1294.0,1296.5,1289.0,1295.75
2006-01-11,1295.5,1300.75,1293.25,1299.5
2006-01-12,1299.25,1299.5,1290.25,1293.25
2006-01-13,1293.25,1295.5,1287.5,1292.5
2006-01-16,1292.5,1295.0,1288.5,1294.5
2006-01-17,1292.5,1295.0,1283.25,1289.25
2006-01-18,1286.5,1287.5,1275.01,1283.5
2006-01-19,1282.25,1292.75,1280.01,1288.0
2006-01-20,1287.75,1289.0,1264.01,1264.51
2006-01-23,1265.01,1272.51,1263.51,1269.01
2006-01-24,1269.01,1276.01,1267.01,1270.26
2006-01-25,1270.26,1275.76,1262.01,1270.76
2006-01-26,1270.01,1280.51,1269.51,1277.51
2006-01-27,1278.01,1290.25,1277.01,1289.0
2006-01-30,1288.75,1291.5,1286.5,1288.25
2006-01-31,1288.0,1290.25,1278.26,1283.25
2006-02-01,1278.01,1287.25,1276.01,1287.0
2006-02-02,1286.5,1287.0,1270.26,1271.76
2006-02-03,1271.51,1276.26,1263.26,1265.26
2006-02-06,1265.51,1270.26,1263.76,1268.51
2006-02-07,1268.26,1269.76,1255.76,1257.26
2006-02-08,1257.26,1269.51,1255.51,1268.01
2006-02-09,1267.76,1277.51,1265.01,1265.51
2006-02-10,1265.76,1272.76,1256.76,1268.01
2006-02-13,1268.01,1269.01,1260.26,1265.51
2006-02-14,1265.51,1281.25,1262.76,1278.01
2006-02-15,1278.01,1283.5,1272.51,1282.0
2006-02-16,1281.75,1292.5,1280.76,1291.5
2006-02-17,1291.5,1292.0,1285.75,1288.75
2006-02-20,1288.0,1289.5,1286.25,1288.5
2006-02-21,1288.0,1294.0,1282.75,1285.0
2006-02-22,1285.0,1296.0,1283.5,1292.0
2006-02-23,1292.0,1295.75,1286.25,1290.0
2006-02-24,1289.75,1294.0,1286.75,1292.75
2006-02-27,1292.75,1299.5,1291.75,1293.75
2006-02-28,1294.0,1294.75,1279.76,1282.25
2006-03-01,1281.5,1293.25,1281.25,1291.75
2006-03-02,1291.5,1292.75,1284.0,1291.25
2006-03-03,1291.25,1298.75,1279.76,1286.25
2006-03-06,1286.5,1291.0,1276.01,1279.26
2006-03-07,1279.26,1279.26,1271.51,1277.26
2006-03-08,1288.0,1291.5,1279.01,1289.5
2006-03-09,1289.75,1293.75,1281.25,1281.75
2006-03-10,1281.75,1295.25,1280.51,1292.75
2006-03-13,1292.5,1298.5,1292.0,1295.5
2006-03-14,1295.5,1309.5,1292.25,1308.5
2006-03-15,1308.5,1315.25,1305.0,1314.0
2006-03-16,1313.75,1321.25,1311.25,1316.5
2006-03-17,1316.25,1320.5,1314.5,1317.25
2006-03-20,1317.25,1320.75,1313.25,1315.25
2006-03-21,1315.0,1321.25,1305.25,1307.25
2006-03-22,1307.0,1315.75,1304.5,1314.25
2006-03-23,1314.5,1315.75,1306.75,1311.5
2006-03-24,1311.5,1316.0,1307.25,1312.5
2006-03-27,1312.75,1314.25,1307.5,1310.75
2006-03-28,1310.5,1315.25,1300.0,1302.25
2006-03-29,1302.0,1314.75,1300.5,1309.75
2006-03-30,1310.25,1319.0,1304.5,1307.25
2006-03-31,1307.5,1311.5,1302.5,1307.25
2006-04-03,1306.75,1317.75,1304.0,1305.5
2006-04-04,1305.75,1316.0,1302.0,1314.5
2006-04-05,1314.5,1321.0,1312.0,1318.75
2006-04-06,1318.75,1320.25,1309.75,1317.25
2006-04-07,1316.75,1323.75,1301.0,1303.75
2006-04-10,1303.5,1308.5,1300.0,1305.25
2006-04-11,1305.5,1307.5,1289.0,1293.75
2006-04-12,1293.75,1298.0,1292.25,1295.25
2006-04-13,1295.25,1299.0,1289.25,1294.0
2006-04-17,1294.0,1299.0,1286.25,1292.75
2006-04-18,1292.5,1315.75,1292.25,1313.25
2006-04-19,1313.25,1318.5,1308.0,1315.0
2006-04-20,1314.5,1324.5,1311.5,1316.75
2006-04-21,1317.0,1323.75,1311.75,1316.75
2006-04-24,1316.0,1318.25,1308.75,1314.25
2006-04-25,1314.25,1316.5,1304.0,1309.25
2006-04-26,1309.0,1316.25,1307.5,1308.75
2006-04-27,1308.75,1320.75,1300.0,1314.75
2006-04-28,1314.5,1321.75,1310.5,1315.75
2006-05-01,1318.25,1322.25,1306.75,1308.0
2006-05-02,1308.0,1318.75,1308.0,1317.75
2006-05-03,1317.75,1318.5,1307.75,1312.0
2006-05-04,1311.75,1319.75,1311.0,1316.75
2006-05-05,1316.75,1331.0,1316.0,1328.75
2006-05-08,1329.0,1330.75,1326.5,1327.0
2006-05-09,1327.25,1330.75,1325.5,1329.0
2006-05-10,1329.0,1329.75,1320.5,1327.5
2006-05-11,1327.25,1330.25,1307.0,1311.5
2006-05-12,1311.0,1312.5,1293.25,1294.0
2006-05-15,1288.75,1298.75,1285.0,1297.0
2006-05-16,1296.75,1301.25,1291.5,1294.75
2006-05-17,1295.0,1299.5,1268.01,1268.76
2006-05-18,1269.51,1277.76,1261.26,1262.76
2006-05-19,1263.51,1275.26,1258.01,1270.51
2006-05-22,1270.51,1273.76,1255.01,1261.76
2006-05-23,1262.51,1276.26,1251.76,1252.26
2006-05-24,1252.76,1266.76,1246.51,1260.76
2006-05-25,1261.01,1276.26,1257.51,1275.76
2006-05-26,1275.76,1283.0,1273.76,1282.5
2006-05-29,1282.0,1283.0,1279.51,1279.76
2006-05-30,1279.51,1281.5,1259.01,1259.76
2006-05-31,1260.26,1273.01,1255.76,1271.76
2006-06-01,1272.76,1287.5,1266.01,1285.5
2006-06-02,1285.5,1293.75,1281.0,1288.0
2006-06-05,1287.5,1288.25,1265.51,1269.26
2006-06-06,1269.01,1273.51,1255.01,1265.51
2006-06-07,1265.76,1273.51,1254.51,1266.51
2006-06-08,1266.76,1271.76,1245.51,1266.01
2006-06-09,1265.76,1274.01,1260.26,1261.26
2006-06-12,1261.26,1268.51,1245.26,1246.76
2006-06-13,1247.26,1255.01,1231.76,1232.26
2006-06-14,1232.51,1242.51,1228.76,1241.01
2006-06-15,1240.76,1270.51,1240.76,1267.51
2006-06-16,1267.51,1267.76,1256.51,1259.76
2006-06-19,1260.76,1266.76,1247.01,1248.26
2006-06-20,1248.51,1259.76,1247.26,1252.26
2006-06-21,1252.26,1268.26,1248.76,1261.51
2006-06-22,1262.01,1266.51,1250.76,1255.76
2006-06-23,1255.26,1263.76,1250.76,1255.26
2006-06-26,1255.51,1261.01,1253.01,1260.01
2006-06-27,1260.51,1263.01,1247.76,1249.51
2006-06-28,1249.51,1257.76,1246.26,1257.51
2006-06-29,1257.51,1283.5,1256.76,1282.25
2006-06-30,1281.75,1287.0,1279.01,1279.26
2006-07-03,1281.5,1289.5,1281.25,1288.0
2006-07-04,1287.75,1288.0,1285.5,1287.5
2006-07-05,1287.75,1288.0,1273.76,1279.51
2006-07-06,1279.51,1287.25,1277.76,1282.5
2006-07-07,1282.5,1289.75,1270.76,1274.76
2006-07-10,1274.26,1282.5,1272.26,1276.76
2006-07-11,1276.26,1282.25,1267.26,1282.0
2006-07-12,1281.75,1283.5,1264.26,1268.01
2006-07-13,1268.26,1269.51,1246.51,1247.26
2006-07-14,1247.76,1251.26,1234.76,1242.01
2006-07-17,1242.76,1247.26,1234.51,1240.26
2006-07-18,1240.01,1246.51,1230.76,1245.51
2006-07-19,1245.76,1268.76,1243.76,1262.26
2006-07-20,1262.26,1268.76,1252.26,1254.01
2006-07-21,1255.76,1260.01,1243.26,1244.51
2006-07-24,1244.26,1268.76,1243.26,1267.26
2006-07-25,1267.01,1278.51,1262.26,1271.26
2006-07-26,1271.01,1279.51,1266.51,1273.01
2006-07-27,1273.26,1281.5,1266.51,1272.01
2006-07-28,1271.51,1285.75,1270.26,1284.0
2006-07-31,1283.5,1284.0,1278.76,1281.5
2006-08-01,1282.0,1282.75,1270.01,1276.51
2006-08-02,1276.26,1288.0,1275.51,1284.0
2006-08-03,1283.75,1288.75,1274.51,1287.0
2006-08-04,1287.0,1297.5,1277.76,1285.75
2006-08-07,1285.5,1285.5,1276.76,1282.0
2006-08-08,1281.75,1287.5,1271.76,1276.51
2006-08-09,1276.26,1288.0,1268.01,1271.26
2006-08-10,1271.26,1276.76,1262.26,1275.26
2006-08-11,1275.01,1276.76,1265.51,1272.01
2006-08-14,1274.01,1283.0,1270.51,1273.01
2006-08-15,1272.76,1290.25,1272.76,1287.5
2006-08-16,1287.5,1300.0,1286.5,1298.75
2006-08-17,1298.5,1304.5,1295.25,1300.75
2006-08-18,1300.5,1307.5,1296.5,1306.75
2006-08-21,1306.25,1306.5,1298.25,1302.0
2006-08-22,1301.25,1305.5,1297.0,1301.75
2006-08-23,1301.5,1304.0,1291.25,1297.5
2006-08-24,1297.25,1300.5,1293.25,1295.75
2006-08-25,1296.5,1301.5,1294.5,1297.25
2006-08-28,1297.5,1307.25,1294.25,1303.5
2006-08-29,1303.5,1307.25,1296.75,1304.75
2006-08-30,1304.75,1308.5,1303.5,1304.75
2006-08-31,1304.75,1308.0,1302.75,1305.25
2006-09-01,1304.75,1313.75,1304.5,1312.25
2006-09-04,1311.5,1316.5,1311.25,1316.0
2006-09-05,1311.5,1316.5,1309.75,1314.25
2006-09-06,1314.0,1314.0,1300.0,1313.75
2006-09-07,1313.25,1313.75,1303.75,1307.25
2006-09-08,1307.0,1312.25,1306.0,1310.25
2006-09-11,1310.75,1314.5,1302.25,1311.25
2006-09-12,1311.5,1326.0,1307.75,1324.75
2006-09-13,1324.0,1331.75,1322.0,1328.75
2006-09-14,1328.75,1330.75,1324.25,1329.25
2006-09-15,1329.0,1336.49,1327.75,1332.0
2006-09-18,1331.25,1336.24,1328.75,1333.99
2006-09-19,1333.49,1334.24,1322.5,1330.25
2006-09-20,1330.5,1339.49,1329.25,1336.24
2006-09-21,1336.24,1339.74,1325.25,1330.0
2006-09-22,1329.75,1331.25,1320.75,1325.75
2006-09-25,1325.5,1339.74,1321.25,1335.49
2006-09-26,1335.49,1346.99,1333.24,1346.49
2006-09-27,1346.24,1349.99,1342.74,1347.49
2006-09-28,1347.24,1350.24,1342.74,1346.99
2006-09-29,1346.99,1350.24,1344.49,1345.24
2006-10-02,1345.49,1348.49,1338.99,1340.24
2006-10-03,1340.24,1347.49,1335.74,1342.99
2006-10-04,1343.24,1358.74,1339.49,1357.99
2006-10-05,1357.74,1362.99,1356.24,1360.49
2006-10-06,1360.24,1361.24,1352.24,1358.49
2006-10-09,1357.49,1361.49,1353.99,1358.99
2006-10-10,1358.99,1362.99,1356.74,1360.49
2006-10-11,1360.49,1362.24,1350.74,1358.74
2006-10-12,1358.74,1371.74,1358.24,1370.49
2006-10-13,1370.49,1374.49,1367.74,1373.24
2006-10-16,1372.99,1377.99,1371.24,1375.74
2006-10-17,1375.74,1375.74,1363.74,1371.49
2006-10-18,1371.99,1379.99,1367.49,1372.24
2006-10-19,1372.49,1375.24,1368.74,1373.99
2006-10-20,1374.24,1376.49,1369.49,1374.74
2006-10-23,1374.49,1397.73,1369.74,1380.49
2006-10-24,1380.49,1385.24,1377.74,1384.49
2006-10-25,1383.74,1389.48,1380.99,1388.98
2006-10-26,1388.73,1394.98,1384.74,1392.73
2006-10-27,1392.23,1393.23,1380.74,1384.49
2006-10-30,1383.99,1386.73,1378.49,1382.99
2006-10-31,1382.99,1386.98,1376.74,1382.99
2006-11-01,1382.49,1387.23,1370.49,1372.74
2006-11-02,1372.49,1375.74,1366.99,1370.99
2006-11-03,1370.99,1376.99,1365.24,1368.24
2006-11-06,1368.74,1386.23,1366.99,1383.49
2006-11-07,1383.49,1392.73,1382.24,1388.73
2006-11-08,1388.73,1392.98,1379.99,1391.23
2006-11-09,1390.73,1393.48,1380.99,1383.74
2006-11-10,1383.74,1385.98,1378.99,1384.49
2006-11-13,1384.74,1391.98,1382.24,1387.73
2006-11-14,1387.73,1398.98,1382.74,1397.48
2006-11-15,1397.23,1405.48,1395.98,1401.23
2006-11-16,1400.98,1407.73,1398.98,1404.73
2006-11-17,1403.98,1404.98,1397.73,1404.48
2006-11-20,1404.73,1407.73,1398.73,1404.98
2006-11-21,1404.73,1406.73,1402.48,1405.98
2006-11-22,1406.23,1410.98,1404.23,1408.23
2006-11-23,1408.23,1408.48,1405.48,1406.98
2006-11-24,1408.23,1408.48,1399.73,1402.73
2006-11-27,1402.48,1405.98,1382.49,1383.24
2006-11-28,1383.49,1390.23,1378.24,1388.23
2006-11-29,1388.23,1403.23,1388.23,1401.98
2006-11-30,1401.73,1408.48,1395.23,1402.73
2006-12-01,1402.23,1406.23,1387.23,1400.23
2006-12-04,1398.98,1413.23,1397.48,1410.48
2006-12-05,1409.98,1417.23,1409.23,1416.48
2006-12-06,1416.48,1417.48,1411.73,1414.48
2006-12-07,1425.98,1431.73,1419.48,1420.48
2006-12-08,1420.48,1427.48,1415.98,1421.98
2006-12-11,1422.23,1428.98,1421.23,1426.48
2006-12-12,1426.48,1426.73,1416.73,1424.73
2006-12-13,1424.48,1430.73,1422.73,1426.23
2006-12-14,1426.23,1439.72,1424.23,1437.97
2006-12-15,1438.22,1444.72,1436.98,1437.97
2006-12-18,1437.97,1443.72,1431.98,1434.48
2006-12-19,1434.48,1440.22,1426.23,1435.98
2006-12-20,1436.23,1440.22,1433.73,1434.98
2006-12-21,1435.23,1439.22,1426.48,1429.48
2006-12-22,1429.73,1431.48,1419.48,1419.98
2006-12-26,1420.73,1429.23,1420.23,1428.48
2006-12-27,1428.48,1438.47,1428.23,1436.73
2006-12-28,1436.73,1437.72,1431.73,1433.48
2006-12-29,1433.98,1437.23,1425.23,1428.23
2007-01-03,1437.48,1439.72,1416.23,1424.48
2007-01-04,1424.98,1431.23,1416.48,1427.23
2007-01-05,1427.48,1428.23,1413.98,1416.23
2007-01-08,1416.98,1424.23,1412.73,1422.23
2007-01-09,1422.23,1426.73,1413.73,1420.23
2007-01-10,1420.48,1424.48,1411.98,1424.23
2007-01-11,1424.23,1435.48,1420.48,1430.73
2007-01-12,1430.98,1441.22,1427.98,1440.47
2007-01-16,1440.72,1444.22,1435.98,1438.47
2007-01-17,1438.22,1442.72,1434.98,1438.47
2007-01-18,1438.22,1441.97,1430.73,1432.98
2007-01-19,1431.98,1438.72,1430.98,1436.48
2007-01-22,1436.98,1438.97,1426.48,1430.73
2007-01-23,1430.98,1437.72,1427.48,1435.23
2007-01-24,1434.73,1446.22,1434.48,1445.97
2007-01-25,1445.97,1446.97,1427.23,1428.98
2007-01-26,1429.98,1432.73,1421.73,1427.23
2007-01-29,1427.73,1432.23,1422.98,1425.98
2007-01-30,1425.98,1434.23,1425.23,1433.73
2007-01-31,1433.73,1446.47,1428.73,1442.72
2007-02-01,1442.72,1451.47,1440.72,1450.47
2007-02-02,1450.47,1454.47,1448.47,1452.72
2007-02-05,1452.22,1453.97,1447.72,1453.47
2007-02-06,1452.97,1455.47,1447.22,1452.97
2007-02-07,1452.72,1457.47,1450.22,1455.47
2007-02-08,1455.22,1455.47,1446.47,1453.72
2007-02-09,1453.47,1456.72,1436.73,1442.72
2007-02-12,1442.47,1444.47,1434.73,1437.72
2007-02-13,1437.97,1449.47,1437.23,1449.22
2007-02-14,1448.72,1461.22,1448.47,1458.22
2007-02-15,1458.22,1461.47,1455.97,1459.22
2007-02-16,1459.22,1459.47,1454.22,1458.72
2007-02-19,1458.22,1462.47,1457.72,1459.22
2007-02-20,1458.22,1463.72,1451.97,1461.47
2007-02-21,1461.47,1462.72,1453.97,1460.22
2007-02-22,1459.97,1464.47,1452.47,1458.97
2007-02-23,1458.47,1458.97,1450.22,1453.47
2007-02-26,1453.72,1459.47,1447.47,1452.22
2007-02-27,1452.47,1452.47,1388.73,1394.98
